trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.002, 'e': 0.6948911947429106}",30,0,-66.56248377746174,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
184,False,"{'a': 0.002, 'e': 0.6935028012097558}",20,12,2.7620412491249615,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",25,0,-54.30570218917997,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",30,0,-123.98041600599157,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",25,14,-108.43466852338295,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 2}",1
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",20,10,-1.6608135862867541,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",25,0,-139.2250020134259,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 2}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",25,7,-42.80405146889764,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",25,7,-74.90788881246682,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 0}",1
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",25,0,-149.97046323092485,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,7,-33.99651197216548,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
194,False,"{'a': 0.002, 'e': 0.679770525680321}",20,0,-28.71774010376055,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",30,0,-78.65234836440318,"{0: 25, 1: 2, 2: 0, 3: 1, 4: 2}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",35,0,-51.873902483786736,"{0: 25, 1: 4, 2: 5, 3: 1, 4: 0}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",30,0,-28.162843879578176,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",20,5,-29.039097059082263,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",25,3,-65.81935748791959,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 1}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,-76.22898111795521,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",30,22,-10.97797442515155,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,0,-18.14626715278931,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,0,-57.17680781773618,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,0,-31.314202886595282,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,15,-0.3905572120701972,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",25,0,-31.649645209990585,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",30,0,-69.23953433030651,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,0,-29.775869216093245,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,0,-3.6634586534590547,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",25,0,-43.323768790124774,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",25,0,-44.88972185060496,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,9,-44.69751744811304,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",25,0,-93.34335328301144,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",30,12,-18.861220727197267,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
215,False,"{'a': 0.002, 'e': 0.651811414798732}",30,3,-23.390963523485013,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,9,-95.71070621507056,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 2}",1
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,0,-82.56644525737411,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",20,0,-111.64935881866039,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,3,6.00610803062261,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,21.45669291968117,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",25,0,-47.21714973959447,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",25,0,-0.9065911346422344,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,0,0.36806615178045843,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",35,0,-118.0356972333237,"{0: 23, 1: 5, 2: 4, 3: 2, 4: 1}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,0,-122.47965339664479,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,0,-112.62935081971217,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",30,0,-139.41142549520936,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 3}",0
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",25,0,-82.63300128921307,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,10,-17.500357024877335,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,0,-13.461005949028031,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",30,0,-133.3535604468228,"{0: 20, 1: 0, 2: 7, 3: 2, 4: 1}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,9,9.791578431398932,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",25,12,11.087386485960284,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",20,0,-78.32482749639436,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",25,8,-5.781296159446607,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",25,0,-109.89588874775527,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,1,16.44918923429625,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",30,0,-71.17104130796669,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,9,-73.18538623874434,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 2}",1
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",20,0,-120.90291522683425,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,0,-70.43496450589885,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
242,False,"{'a': 0.002, 'e': 0.61754706176468}",25,0,-44.87103394665582,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",25,15,7.592566668848457,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",25,0,-100.76669930777656,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",25,0,5.3229527480489445,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",25,0,-81.10342935972682,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-31.610253551393924,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,1,19.513164000158845,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",30,0,-110.44999688206126,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 3}",0
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,0,-54.807337375763574,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",20,2,-76.85091945090217,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",30,12,-97.46123724224086,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 2}",1
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",25,0,-23.733864847422527,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",25,0,-109.41540743775244,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",20,0,-96.56073660654523,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",25,0,-74.90077781483738,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",20,0,-76.47926288478644,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",30,8,-2.8735986356495538,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.002, 'e': 0.596903392674358}",35,22,-6.486423662984964,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,4,-7.374880453079238,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,0,0.541050870899191,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",25,12,-3.394835136386811,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,12,-13.387408678038822,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815626}",20,0,-9.479664265292413,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,11,-6.620655586931379,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",25,2,-81.6235247675209,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 1}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,-114.31957901109274,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",30,19,-44.212526005885955,"{0: 7, 1: 1, 2: 1, 3: 2, 4: 0}",1
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,0,14.62218990780278,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,0,-16.20670774540375,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,14,12.124263667253427,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,11,-37.46086393196222,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",25,13,-71.40214158958031,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
274,False,"{'a': 0.002, 'e': 0.579262231380782}",20,10,5.815576060427523,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",25,0,-49.67418720667928,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",1
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,7,-32.324416156418835,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",30,0,-99.69847851702247,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",25,0,-148.0504067195738,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",25,0,-59.598285669381625,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",20,7,-54.4616522611056,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",20,3,-27.599180061423187,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",25,0,-98.2863855883139,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,8,21.85095797134685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",30,0,-57.22020044645088,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,2,-40.22342334790681,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,0,-74.60389394543299,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",35,26,-36.55110333368278,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",30,15,-1.3584211847445085,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",35,14,-127.66920932085017,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 2}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,0,-90.5678880666243,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
291,False,"{'a': 0.002, 'e': 0.559898366565402}",20,0,17.87907403844709,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",30,0,-47.901497546279636,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,14,-3.4368175304494004,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,0,-48.736791843887225,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",25,0,-41.480871541422154,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,0,-58.542402636749834,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",30,1,-21.151357675811077,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",25,0,5.2367719285144965,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,0,-7.9435675955366545,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,0,-72.8720525875988,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,10,19.244166513971223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",30,0,5.339941434488186,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",20,0,-40.873629659384086,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,0,-6.932402318167652,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",35,0,-92.12443835807396,"{0: 27, 1: 0, 2: 6, 3: 0, 4: 2}",0
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",25,7,9.407110632617036,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",20,9,-6.511076746136657,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",20,6,-28.72832291428252,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",20,0,-42.38227606410868,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
310,False,"{'a': 0.002, 'e': 0.539021403076357}",25,0,-36.72165555099201,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,1,30.76942837949483,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",25,0,12.51038557351267,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
313,False,"{'a': 0.002, 'e': 0.535796957667456}",25,0,-40.41234316334431,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,17,-7.881175862991726,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,8,-47.08395497243173,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",25,1,-20.266524074423298,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",25,0,-13.371545107750102,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",30,10,-27.00413281469669,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",1
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,8,9.803984457068657,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",25,0,-123.65915299350807,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,0,-27.696411641862742,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",25,0,-73.68107933629037,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",30,0,-136.2641249034788,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",25,20,10.326292476114265,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",25,12,-33.44006451795967,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",20,0,-169.75646494724793,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",20,0,14.765810931674455,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",20,9,-32.63716692672593,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,0,-56.80352597869728,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",20,0,-53.587530445839484,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",20,4,-70.25344946086236,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",35,0,-217.55132127965607,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 5}",0
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,0,-26.842580590804946,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,2,-47.52745677104198,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,0,-59.68860830089136,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",20,0,-29.48369893774593,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",25,0,-68.63337974966278,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",30,7,7.537587530009616,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,11,8.529752140070666,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",25,16,17.121524331528285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,0,-24.069965297292697,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",35,13,-37.34842506142536,"{0: 18, 1: 2, 2: 0, 3: 1, 4: 1}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,8,0.37923508698746855,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",25,0,-28.824027072654673,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",30,16,-30.05452259040336,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,0,27.565814437477595,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",25,9,14.394380313243431,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",30,0,-78.23617560568766,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",30,0,-119.82763701536977,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",25,1,-70.516084827995,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 1}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",20,12,-4.910047932324219,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",30,0,-40.64015423811726,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,0,-45.5897471924515,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",25,7,-67.7100616421798,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",30,11,-56.37220597375506,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",35,23,-55.83828016580159,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",20,11,14.31008815646525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",20,0,-42.292903375553365,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,0,-39.855289153100586,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",25,0,-132.4636190120511,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,0,-26.935798265394922,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
362,False,"{'a': 0.002, 'e': 0.485779724303885}",25,8,-53.91441030560574,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,0,-93.29625895738857,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
364,False,"{'a': 0.002, 'e': 0.483840486467991}",25,0,-69.23369744977215,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",20,0,-10.520938540919099,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,6,-96.66003291620345,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 1}",1
